BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster_Fix
8646.143734,1.0,0.0,0.0,0.0,9.230645112408148,0.0,0.0,0.0,0.416667,9.0,0.0,10000.0,9.323115761386095,8.139917631558793,0.0,12,0
90.44549800000004,0.454545,0.0,0.0,0.0,6.593490588070248,0.0,0.0,0.0,0.166667,2.0,0.0,3500.0,4.385054196978452,4.4154208393374965,0.0,12,0
9164.724752,1.0,8.13408333224471,7.637793538125831,7.196334448921611,7.632817976238576,1.0,0.833333,0.9999999999999999,0.166667,5.0,77.0,9500.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
298.59225100000003,1.0,7.498365731019783,6.431588697700988,7.07743898009447,5.794475383981616,0.916667,0.9166670000000001,0.666667,0.25,3.0,27.0,7500.0,7.422404315580954,5.256942880890991,0.181818,12,0
88.24240599999996,0.636364,6.632410126157487,0.0,6.632410126157487,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,6000.0,6.219424500911674,4.4313050010817765,0.416667,12,0
14.731997999999976,0.818182,4.808111029984782,0.0,4.808111029984782,0.0,0.818182,0.0,0.818182,0.0,0.0,9.0,4000.0,4.928329895689916,4.837352928441243,0.0,11,0
5211.229218,1.0,0.0,0.0,0.0,7.7481177056088315,0.0,0.0,0.0,0.416667,10.0,0.0,5500.0,6.918245383933033,7.646494223803124,0.0,12,0
835.007085,0.75,4.51513606328411,4.51513606328411,0.0,7.057432785355566,0.125,0.125,0.0,0.125,1.0,1.0,1500.0,5.543464368627641,5.031886649257049,0.0,8,1
2302.479845,1.0,0.0,0.0,0.0,6.759921195058511,0.0,0.0,0.0,0.75,9.0,0.0,2600.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
1782.997768,0.909091,0.0,0.0,0.0,9.682736632844668,0.0,0.0,0.0,0.416667,11.0,0.0,10000.0,9.67560072088294,6.251123619301624,0.0,12,0
2435.823938,1.0,6.620473126551683,5.977619140285929,5.8771754007058545,0.0,0.583333,0.083333,0.5,0.0,0.0,8.0,8500.0,7.824895664997961,6.2962109607290095,0.0,12,0
10.096031000000039,1.0,5.225316473663546,0.0,5.225316473663546,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,4000.0,5.2267638175373135,4.875141100246625,0.545455,12,0
1524.409377,1.0,4.2626798770413155,0.0,4.2626798770413155,6.464139525433969,0.166667,0.0,0.166667,0.5,9.0,2.0,1500.0,6.88151142388701,7.14214705673635,0.0,12,0
1819.529197,1.0,5.394808666736798,5.394808666736798,0.0,6.88645644052007,0.25,0.25,0.0,0.333333,7.0,5.0,2500.0,6.253731635700205,7.110153707326623,0.0,12,0
4.607592999999952,0.18181800000000004,3.8188106237059674,3.8188106237059674,0.0,0.0,0.08333299999999999,0.083333,0.0,0.0,0.0,1.0,6000.0,5.591538757358487,4.488955936642723,0.0,12,0
644.530629,1.0,5.597236070925805,0.0,5.597236070925805,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,1200.0,7.351600657426848,6.085225782462446,0.166667,12,0
147.18081900000004,0.636364,0.0,0.0,0.0,7.5199238756980264,0.0,0.0,0.0,0.166667,6.0,0.0,2600.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
197.55539699999997,1.0,7.537856157824447,0.0,7.537856157824447,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,5000.0,7.447872180664541,5.103901161474718,1.0,12,0
1716.622291,1.0,6.124158088833448,3.6109179126442243,6.042062599871073,0.0,1.0,0.083333,0.9999999999999999,0.0,0.0,13.0,1700.0,6.7826747320169885,6.9733575491380515,0.0,12,0
26.680023000000006,0.545455,6.256709274440827,0.0,6.256709274440827,0.0,0.5,0.0,0.5,0.0,0.0,15.0,4000.0,6.314218642029668,4.497742991776123,0.454545,12,0
5359.980872,1.0,0.0,0.0,0.0,7.01649187785222,0.0,0.0,0.0,0.25,3.0,0.0,6000.0,6.460129829604608,9.46249435539869,0.0,12,0
772.54691,1.0,9.050173967238447,8.987722932241002,6.247675302126387,5.472550726889886,1.0,1.0,0.9999999999999999,0.083333,1.0,117.0,17500.0,8.670771250527542,5.604971379459437,0.833333,12,0
83.47705299999996,0.18181800000000004,0.0,0.0,0.0,7.8845223513737155,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,9.46522970167571,7.49149433056062,0.5,12,0
2654.816967,1.0,0.0,0.0,0.0,8.152101383708175,0.0,0.0,0.0,0.25,27.0,0.0,4000.0,8.07903917601294,7.433037482421748,0.0,12,0
81.76216199999999,0.909091,6.656777936738491,6.258548425884557,5.547440506821194,0.0,0.833333,0.5000000000000001,0.75,0.0,0.0,20.0,7500.0,6.626468092921915,5.0984246328395955,0.0,12,0
1373.277423,0.818182,0.0,0.0,0.0,7.91595614067241,0.0,0.0,0.0,0.166667,2.0,0.0,3300.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
1773.445786,1.0,8.41299866239838,8.002245751291024,7.32553755174494,0.0,0.5,0.5000000000000001,0.416667,0.0,0.0,37.0,8500.0,5.633733223968594,6.332094702591547,0.0,12,0
227.07350999999994,1.0,7.771071303686203,7.42835101934388,6.5352122430161526,0.0,1.0,0.333333,0.9999999999999999,0.0,0.0,35.0,4200.0,7.575256934787594,5.099840500658824,0.833333,12,0
155.92433099999994,0.818182,6.2502454760133235,6.134633721747373,4.053001598687718,0.0,0.416667,0.25,0.166667,0.0,0.0,7.0,3000.0,5.915482866042184,4.885852220240173,0.0,12,0
4767.644535,1.0,6.693323668269949,6.1779441140506,5.786897381366708,7.442330604791696,1.0,0.083333,0.9999999999999999,0.166667,3.0,25.0,8000.0,6.781282802625139,7.698158233631612,0.0,12,0
2574.852985,1.0,6.362441724757473,6.362441724757473,0.0,8.762750567293526,1.0,1.0,0.0,0.272727,4.0,12.0,9500.0,8.077273388504521,6.592687092185479,0.0,11,0
3405.0054390000005,1.0,2.2407096892759584,2.2407096892759584,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10500.0,6.924315666679689,6.6797136579354195,0.0,12,0
3517.5614460000006,1.0,5.163012974517138,5.163012974517138,0.0,8.046866386754953,0.166667,0.166667,0.0,0.416667,6.0,2.0,5000.0,8.535484935157378,6.680894826039511,0.0,12,0
1748.546186,1.0,4.330470147759479,4.330470147759479,0.0,5.380048199305522,0.166667,0.166667,0.0,0.25,5.0,2.0,1800.0,6.479186446918745,6.35207860703233,0.0,12,0
4.5032509999999775,0.18181800000000004,4.114800570789483,0.0,4.114800570789483,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,6.157471279643186,4.7142803698451425,0.5,12,0
2717.915641,1.0,7.313886831633462,7.313886831633462,0.0,6.165675587821987,0.08333299999999999,0.083333,0.0,0.083333,1.0,2.0,4600.0,6.857085704777548,6.78714157601457,0.0,12,0
1841.359829,1.0,7.732623464403156,0.0,7.732623464403156,0.0,1.0,0.0,0.916667,0.0,0.0,20.0,1800.0,7.809587577236341,7.575029874620598,0.0,12,0
1399.729932,1.0,0.0,0.0,0.0,7.585170431583482,0.0,0.0,0.0,0.333333,5.0,0.0,3000.0,6.570607138589425,5.760357861531918,0.0,12,0
674.817091,1.0,7.050842122524809,0.0,7.050842122524809,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,21.0,7000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
2406.569238,1.0,0.0,0.0,0.0,4.561285245016266,0.0,0.0,0.0,0.25,4.0,0.0,2400.0,5.753438016659154,9.285052192919379,0.0,12,0
285.30842200000006,0.18181800000000004,0.0,0.0,0.0,7.880690474624303,0.0,0.0,0.0,0.166667,7.0,0.0,3000.0,5.520431632329588,6.351566286121955,0.0,12,0
1011.110679,1.0,5.2316966792061415,4.128907006571212,4.836281906951478,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,3000.0,6.454967981726779,5.430050297284052,0.0,12,0
1358.890643,1.0,4.509760001183433,3.367295829986474,4.141546163706395,0.0,0.333333,0.083333,0.166667,0.0,0.0,4.0,7000.0,5.781805827882193,6.017750182845862,0.0,12,0
1392.773202,1.0,5.4054213614622375,5.4054213614622375,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,8.0,1700.0,5.914437050363729,5.688253359684525,0.0,12,0
487.584965,0.727273,8.469948532338313,8.469948532338313,0.0,0.0,0.727273,0.727273,0.0,0.0,0.0,27.0,2500.0,7.59146472641325,5.01392038560294,0.454545,11,0
1892.4396219999999,1.0,4.473921899378137,4.473921899378137,0.0,4.537276003578337,0.166667,0.166667,0.0,0.083333,2.0,2.0,2000.0,6.282440240256379,6.976278183785378,0.0,12,0
3957.419199,1.0,7.059299708344384,6.930172133266138,4.955545327778296,8.24518707016136,0.5,0.416667,0.166667,0.666667,21.0,14.0,7500.0,7.2984393998680765,7.280709974917408,0.0,12,0
920.968431,1.0,6.885898142626828,6.424852816318616,5.892720979969123,0.0,0.833333,0.25,0.833333,0.0,0.0,18.0,3350.0,6.310638958474112,5.590429306382826,0.0,12,0
227.78177299999993,1.0,7.312433410839042,6.53896437519334,6.694871416605542,0.0,1.0,0.333333,0.833333,0.0,0.0,31.0,3500.0,5.840046800248418,5.220165412356378,0.090909,12,0
4270.148411,0.888889,5.8971538676367405,5.8971538676367405,0.0,8.57703122498853,0.11111100000000002,0.111111,0.0,0.555556,11.0,2.0,5500.0,7.132253915753195,7.636224901125416,0.0,9,1
4115.739163,1.0,0.0,0.0,0.0,6.293884712105265,0.0,0.0,0.0,0.25,3.0,0.0,8500.0,6.9149906196618725,7.181235592913212,0.0,12,0
1375.845223,1.0,0.0,0.0,0.0,4.733387879636761,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,5.728822714622052,6.60365871485486,0.0,12,0
1300.593766,1.0,0.0,0.0,0.0,6.243516063672564,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,5.960128849948296,5.985535585500069,0.0,12,0
1437.895562,1.0,5.860786223465865,0.0,5.860786223465865,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
1304.357015,1.0,7.306397161742176,6.896370720115499,6.218839134950008,6.756369926443841,0.833333,0.25,0.583333,0.166667,2.0,21.0,2000.0,6.419465340057386,5.836343874072718,0.0,12,0
1372.725482,1.0,6.900982394694708,6.4806578707468585,5.834372044359803,6.505513294027461,0.833333,0.25,0.75,0.25,3.0,18.0,4500.0,7.972514640654436,6.142337405744099,0.0,12,0
938.177781,1.0,7.161947783846654,0.0,7.161947783846654,0.0,0.916667,0.0,0.916667,0.0,0.0,23.0,1500.0,6.927103069522427,5.2868539266725705,0.0,12,0
129.3741,1.0,7.006441571480835,0.0,7.006441571480835,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,15.0,4000.0,7.025108284410997,5.189842171976624,0.833333,12,0
161.19886099999997,1.0,6.287263587661711,4.6443908991413725,6.074610128194651,0.0,1.0,0.083333,0.9999999999999999,0.0,0.0,13.0,1000.0,5.6412922898003295,5.11382097451345,0.090909,12,0
825.977042,1.0,0.0,0.0,0.0,6.8084433901097485,0.0,0.0,0.0,0.166667,4.0,0.0,2500.0,6.261335149169291,5.14398603290386,0.0,12,0
230.35995400000002,1.0,7.679769091293983,7.232819837621248,6.660575149839686,0.0,1.0,1.0,0.333333,0.0,0.0,23.0,4000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
3616.993845,0.888889,0.0,0.0,0.0,8.506896716586155,0.0,0.0,0.0,0.555556,7.0,0.0,5500.0,6.2742460161944935,7.166653340024424,0.0,9,1
8220.740014,1.0,8.55607153827656,8.294651958671773,7.087414962800278,9.8446956065617,1.0,0.571429,0.857143,1.0,25.0,15.0,13000.0,9.464008568082035,7.161098101568565,0.2,7,1
4438.521324,1.0,6.384924548088715,4.7019338544204,6.181423531031148,6.337472299067496,0.636364,0.181818,0.454545,0.272727,3.0,11.0,17000.0,8.622201897016161,6.998953640472454,0.0,11,0
2210.404961,1.0,7.49088668049606,7.214798704912539,6.0712918469675365,7.4155769313405235,1.0,0.833333,0.9999999999999999,0.75,18.0,52.0,10500.0,9.089735256069595,6.173412167329704,0.0,12,0
2315.003636,1.0,0.0,0.0,0.0,8.087650631302624,0.0,0.0,0.0,0.666667,27.0,0.0,3000.0,7.811549084944684,6.895523994871832,0.0,12,0
1255.779743,1.0,5.955837369464831,5.955837369464831,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
62.596086000000014,1.0,6.16541785423142,0.0,6.16541785423142,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,6.014037932795636,5.144302754963075,0.9,12,0
5280.649637,1.0,0.0,0.0,0.0,7.488759911136489,0.0,0.0,0.0,0.333333,4.0,0.0,6000.0,7.40810683228331,7.1433309407674335,0.0,12,0
170.907823,0.909091,7.220593271315036,7.220593271315036,0.0,0.0,0.5,0.5000000000000001,0.0,0.0,0.0,11.0,2000.0,8.147320782207839,4.944410267162492,0.4,12,0
1271.212003,0.909091,4.355939299910563,4.355939299910563,0.0,0.0,0.18181800000000004,0.181818,0.0,0.0,0.0,2.0,1500.0,5.5533858700182055,5.630186830214581,0.0,11,0
11083.32542,1.0,7.662796863079672,7.6146574247744185,4.61512051684126,7.392166774023811,0.5,0.25,0.416667,0.5,7.0,10.0,15000.0,7.822057382444881,7.880024504397321,0.0,12,0
992.599867,1.0,4.61512051684126,4.61512051684126,0.0,6.387185270871207,0.08333299999999999,0.083333,0.0,0.166667,3.0,1.0,1200.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
10131.00055,1.0,0.0,0.0,0.0,8.111125750542108,0.0,0.0,0.0,0.166667,5.0,0.0,14500.0,8.308431772632314,7.860691029369633,0.0,12,0
4419.30294,1.0,9.43771097669867,9.296723551691215,7.409566393876943,9.608951411865633,1.0,0.666667,0.9999999999999999,0.5,19.0,122.0,17000.0,10.364053632252627,7.279032624805098,0.416667,12,0
2173.621597,1.0,5.303304908059076,5.303304908059076,0.0,5.310269331408444,0.08333299999999999,0.083333,0.0,0.25,4.0,1.0,8000.0,6.208526013987536,6.222110788720917,0.0,12,0
9901.685569,1.0,7.692546837588771,6.725621704518397,7.214842841057841,7.557133476914872,1.0,0.416667,0.916667,0.25,4.0,43.0,11500.0,7.99741029916405,7.9551567695089105,0.0,12,0
2320.309453,1.0,7.971448256854101,7.700842812621869,6.533556252747972,5.236605093140498,1.0,0.9166670000000001,0.916667,0.083333,1.0,90.0,13500.0,7.202062034187167,6.328445420423046,0.0,12,0
910.072514,1.0,2.94706710157271,0.0,2.94706710157271,3.0016565403799556,0.08333299999999999,0.0,0.083333,0.083333,1.0,1.0,1000.0,5.459103300025276,5.445901802848308,0.0,12,0
1374.460976,1.0,7.596799052069332,0.0,7.596799052069331,0.0,1.0,0.0,0.916667,0.0,0.0,31.0,5000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
0.0,0.0,5.30270771484933,0.0,5.30270771484933,0.0,0.75,0.0,0.75,0.0,0.0,14.0,4000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
268.493643,1.0,8.500754818664175,8.102011025244693,7.389180927892847,0.0,1.0,0.25,0.9999999999999999,0.0,0.0,31.0,13500.0,8.17559478629511,4.380751284260163,0.375,12,0
1827.200326,1.0,7.19012576992759,7.058465762399368,5.103579039738994,0.0,0.75,0.5000000000000001,0.416667,0.0,0.0,21.0,4000.0,6.503347526176782,6.277213578689527,0.0,12,0
1029.66874,1.0,7.279036036810174,7.114769448366463,5.39630577487624,6.976502492697689,0.666667,0.25,0.5,0.166667,2.0,18.0,1200.0,8.009455849328852,6.961617729709409,0.083333,12,0
993.533549,1.0,6.748384330564994,0.0,6.748384330564994,7.324257974190877,0.833333,0.0,0.75,0.083333,4.0,12.0,1500.0,7.4153211296562445,6.240942885807584,0.0,12,0
3150.679884,1.0,0.0,0.0,0.0,5.90486291979585,0.0,0.0,0.0,0.416667,5.0,0.0,3500.0,6.709604881676568,6.692676781264576,0.0,12,0
11654.55492,1.0,6.139884552226255,4.31748811353631,5.966146739123692,8.038450021960015,0.583333,0.083333,0.416667,0.416667,17.0,7.0,12500.0,8.014867827856989,8.546566549667991,0.0,12,0
1254.970145,1.0,6.646831975831048,6.646831975831048,0.0,7.712345750305702,0.166667,0.166667,0.0,0.333333,7.0,3.0,7000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
2174.018945,1.0,5.9351587108968875,5.18526064425574,5.300714491147758,5.965760936506304,0.333333,0.083333,0.25,0.166667,2.0,5.0,2600.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
1076.029456,1.0,0.0,0.0,0.0,4.103829768419915,0.0,0.0,0.0,0.083333,2.0,0.0,1200.0,5.482337055698757,5.898573699857099,0.0,12,0
1444.365154,0.727273,6.660754391137361,4.2612704335380815,6.567009925587747,8.181578797262938,0.416667,0.083333,0.25,0.25,6.0,5.0,9000.0,8.71998895076621,6.066593199797201,0.285714,12,0
2767.545277,1.0,8.15514383114005,7.9259814676909945,6.570826938361307,0.0,1.0,1.0,0.666667,0.0,0.0,60.0,12500.0,8.309787080170734,6.987675893664166,0.0,12,0
1382.310939,1.0,0.0,0.0,0.0,5.250304480469707,0.0,0.0,0.0,0.5,6.0,0.0,1500.0,5.945668104155035,6.139271513063036,0.0,12,0
716.017731,1.0,0.0,0.0,0.0,8.28017209562795,0.0,0.0,0.0,0.166667,4.0,0.0,12000.0,5.4516258175144054,5.591121087189796,0.0,12,0
1890.397414,1.0,7.821911734908837,5.883322388488279,7.667003821307792,0.0,1.0,0.083333,0.9999999999999999,0.0,0.0,26.0,3000.0,6.821418882868926,6.205476798711429,0.0,12,0
1948.434315,1.0,5.784747833479305,5.784747833479305,0.0,7.292394056788956,0.166667,0.166667,0.0,0.166667,4.0,4.0,5000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
44.910574999999994,1.0,6.10022926189937,0.0,6.10022926189937,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,3000.0,6.058845152258437,5.1452117979017835,1.0,12,0
802.274379,0.636364,5.017279836814924,0.0,5.017279836814924,8.220136955801468,0.25,0.0,0.25,0.166667,2.0,3.0,6000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
6059.861762,1.0,5.526727027534746,5.526727027534746,0.0,8.400352934504278,0.08333299999999999,0.083333,0.0,0.666667,10.0,1.0,7000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
847.013195,0.833333,0.0,0.0,0.0,7.056561198419003,0.0,0.0,0.0,0.333333,5.0,0.0,1200.0,4.631470666241796,5.284530599324773,0.0,6,1
1843.3086679999997,1.0,4.507116245512703,4.507116245512703,0.0,4.845419012365541,0.2,0.2,0.0,0.6,6.0,5.0,2000.0,5.931921673584582,5.9883593459572175,0.0,10,0
21.681508000000008,1.0,5.703915799101436,0.0,5.703915799101436,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,7500.0,5.7733602368390144,5.243691926724994,0.916667,12,0
3558.6858620000003,1.0,6.944270412275957,6.944270412275957,0.0,8.093018960242157,0.25,0.25,0.0,0.5,11.0,6.0,7300.0,7.388707798522889,7.004861237228926,0.0,12,0
14581.45914,1.0,0.0,0.0,0.0,10.028655629301491,0.0,0.0,0.0,0.833333,30.0,0.0,18500.0,9.949527534132207,8.60057061973855,0.0,12,0
902.099225,0.818182,8.533430647505899,8.45002936050002,6.010384431960492,0.0,0.416667,0.333333,0.25,0.0,0.0,12.0,8000.0,5.1867147371491,5.559588641612478,0.0,12,0
1081.065726,1.0,6.320498473679624,5.573673789309181,5.681707267004343,6.860060665777534,0.5,0.25,0.333333,0.166667,8.0,20.0,2100.0,7.549518697904599,5.9499046528024655,0.0,12,0
9255.143419,1.0,8.547582716473181,8.117694250286577,7.496652438168283,0.0,1.0,0.583333,0.9999999999999999,0.0,0.0,105.0,11500.0,8.491632910550594,9.174039652736155,0.0,12,0
228.90988400000003,1.0,7.870490569098893,7.79458836349842,5.259680482933119,0.0,1.0,0.9166670000000001,0.416667,0.0,0.0,35.0,1800.0,7.481735012592958,4.9712598500394325,0.7,12,0
1486.051056,1.0,6.576441713507059,5.384770254278235,6.216446407695832,5.615067039310764,1.0,0.25,0.9999999999999999,0.083333,1.0,17.0,1600.0,7.2985473053514625,7.175848375387685,0.0,12,0
337.31743200000005,1.0,8.341627164559126,8.031713625235513,7.020101338813675,0.0,1.0,1.0,0.583333,0.0,0.0,27.0,3000.0,8.213897829852021,5.35202524747383,1.0,12,0
2643.39225,1.0,6.874033021577105,6.605013712770567,5.433940320332751,0.0,1.0,0.75,0.666667,0.0,0.0,33.0,4300.0,6.649372722085579,6.443162764015391,0.0,12,0
4007.029155,1.0,8.935652178899844,8.819116869068127,6.729585093310658,0.0,1.0,1.0,0.333333,0.0,0.0,22.0,6500.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
128.37521300000003,0.727273,0.0,0.0,0.0,7.548846650830151,0.0,0.0,0.0,0.083333,2.0,0.0,9500.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
2903.779416,1.0,5.889708638153595,4.732771530581813,5.516207140913698,8.16127721339,0.416667,0.083333,0.333333,0.5,10.0,7.0,11500.0,8.011367111079313,6.497389115297917,0.0,12,0
233.69462199999998,1.0,7.480738466655285,7.210486049635436,6.042632833682381,0.0,1.0,1.0,0.75,0.0,0.0,29.0,1200.0,6.640942120043239,5.432527036590415,0.083333,12,0
150.52492000000007,1.0,7.523648775590222,7.5045622494386395,3.58351893845611,0.0,1.0,1.0,0.083333,0.0,0.0,41.0,14000.0,7.527159638635605,5.265384297465791,0.636364,12,0
3066.86081,1.0,4.450269224770129,0.0,4.450269224770129,0.0,0.75,0.0,0.75,0.0,0.0,9.0,8000.0,6.828671039414592,6.568915665734887,0.0,12,0
11.357740000000035,0.555556,5.413875707182309,5.173320876373351,3.8918202981106265,0.0,0.333333,0.22222199999999998,0.111111,0.0,0.0,4.0,17500.0,5.2668577103277325,4.566722235776602,0.0,9,1
6366.085376,0.818182,6.013372799156862,5.732693818150621,4.615714399863762,9.604293278919844,0.08333299999999999,0.083333,0.083333,0.166667,2.0,5.0,12500.0,8.65234417459564,7.466208241955735,0.0,12,0
53.33900600000004,1.0,5.757260048434348,0.0,5.757260048434348,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,12.0,1000.0,5.2714582123253475,5.098215730807351,0.0,12,0
1917.203534,1.0,0.0,0.0,0.0,4.447798832019929,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,6.151918207780517,6.802448358554727,0.0,12,0
361.588846,1.0,5.748405237098477,5.748405237098477,0.0,5.917580349530247,0.25,0.25,0.0,0.166667,2.0,5.0,7500.0,6.766915788860874,5.126742354238102,0.0,12,0
5878.663267,1.0,7.115647111887622,6.90875477931522,5.442763970913065,8.44817692765569,1.0,0.083333,0.9999999999999999,0.666667,24.0,13.0,6500.0,7.838533064903729,7.797880831441397,0.0,12,0
7143.680599,1.0,0.0,0.0,0.0,8.006667644955881,0.0,0.0,0.0,0.25,3.0,0.0,13000.0,9.075002007188928,7.564698715198157,0.0,12,0
559.944819,0.818182,0.0,0.0,0.0,7.230264651222555,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,7.583667304885453,5.495846171437127,0.142857,12,0
79.62534100000005,1.0,6.554559988307654,6.554559988307654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,6000.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
1701.20332,1.0,5.713732805509369,0.0,5.713732805509369,6.681570455183496,0.5,0.0,0.416667,0.083333,1.0,6.0,2000.0,6.666795602594039,6.343461135336569,0.0,12,0
993.662006,1.0,5.857590238551654,5.857590238551654,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,1200.0,5.818965006004464,5.546894637228553,0.0,12,0
939.152528,1.0,8.12983810248039,8.121358561033485,4.3651347670036635,0.0,0.25,0.25,0.083333,0.0,0.0,5.0,9000.0,7.926538185193491,5.591335572730602,0.0,12,0
7427.807223,1.0,5.332187251055652,4.709530201312334,4.573576314396913,8.215607666216115,0.416667,0.083333,0.416667,0.666667,11.0,12.0,9500.0,7.785401511787785,7.768581704405729,0.0,12,0
2746.923673,1.0,0.0,0.0,0.0,8.364160151097202,0.0,0.0,0.0,0.333333,11.0,0.0,6500.0,7.609956745007054,6.435354423484195,0.0,12,0
24.820163999999977,0.727273,5.3471075307174685,0.0,5.3471075307174685,0.0,0.5,0.0,0.333333,0.0,0.0,6.0,1500.0,5.632132895100654,5.037265845555665,0.75,12,0
31.702357000000006,0.18181800000000004,6.958942567751291,6.59741851596555,5.769320496126856,0.0,1.0,0.083333,0.9999999999999999,0.0,0.0,16.0,4600.0,8.591448685488066,2.677253960883333,0.0,12,0
1023.323593,1.0,5.538789899984021,5.285080139766016,4.060443010546419,0.0,0.916667,0.5000000000000001,0.5,0.0,0.0,16.0,1200.0,6.141943822713992,5.526201610998284,0.0,12,0
2.9572670000000016,0.27272699999999994,5.316746502016404,0.0,5.316746502016404,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,4500.0,3.484195502412343,3.9891988568242316,0.0,12,0
1068.434064,1.0,3.332204510175204,0.0,3.332204510175204,0.0,0.08333299999999999,0.0,0.083333,0.0,0.0,1.0,1200.0,5.396769736316932,5.7408501987139555,0.0,12,0
6725.109914,1.0,8.754105516616272,6.816867306788398,8.598686538710849,0.0,1.0,0.583333,0.9999999999999999,0.0,0.0,108.0,11000.0,8.07243126792309,7.885997447123832,0.0,12,0
515.135703,1.0,7.807298551777213,7.149524294419512,7.078324716009074,0.0,1.0,0.583333,0.9999999999999999,0.0,0.0,69.0,7000.0,7.958290277775545,5.185665169970926,0.25,12,0
0.867527999999993,0.27272699999999994,3.318540147981146,0.0,3.318540147981146,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,4500.0,2.96201027472325,2.2767936343934725,0.090909,12,0
542.051302,1.0,8.496561820807164,6.582662055132182,8.337214487996754,6.868988549082863,1.0,0.416667,0.916667,0.083333,2.0,64.0,2500.0,8.58296254058662,5.160105431540563,1.0,12,0
39.798992999999996,0.454545,3.0487989944906833,3.0487989944906833,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,3200.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
1894.1102299999998,1.0,6.520621127558696,6.520621127558696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2000.0,6.901303931720024,7.014287614191172,0.0,12,0
5980.58247,1.0,0.0,0.0,0.0,9.393418375092462,0.0,0.0,0.0,0.416667,30.0,0.0,11000.0,9.1837804967405,7.3764413255969785,0.083333,12,0
176.72156100000007,1.0,7.443230587587848,6.002750619124949,7.173743737348662,0.0,0.916667,0.083333,0.833333,0.0,0.0,18.0,3300.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
4223.832142,1.0,0.0,0.0,0.0,8.103752919159234,0.0,0.0,0.0,0.5,18.0,0.0,4500.0,8.881784197001252e-16,5.747301459426504,0.0,12,0
55.74180200000001,0.818182,6.871454299255806,5.707110264748875,6.4988091190373165,0.0,0.75,0.083333,0.583333,0.0,0.0,11.0,14000.0,6.969135478807013,4.967123845957871,0.7,12,0
179.29072700000006,1.0,7.840667111872528,7.119449536559439,7.175589173100305,0.0,0.916667,0.833333,0.916667,0.0,0.0,30.0,5000.0,7.815995599476556,5.134332074230316,1.0,12,0
